,id_x,object_id_x,degree_type,subject,institution,graduated_at,object_id_numeric,id_y,funding_round_id,object_id_y,funded_at,funding_round_type,funding_round_code,raised_amount_usd,pre_money_valuation_usd,post_money_valuation_usd,participants,is_first_round,is_last_round
9572,81462,p:235051,BBA,Finance/Information Systems,University of Cincinnati College of Business,1985-01-01,235051,54405,54405,c:235051,2013-11-12,angel,seed,875000.0,0.0,0.0,3,1,0
9573,81466,p:235047,BA,Government,George Mason University,1993-01-01,235047,41726,41726,c:235047,2012-12-12,venture,partial,4000000.0,0.0,0.0,0,1,1
9574,81556,p:2681,,Business Administration,European Business School Oestrich-Winkel,1994-01-01,2681,3247,3247,c:2681,2008-08-21,angel,seed,100000.0,0.0,0.0,1,0,1
9575,81556,p:2681,,Business Administration,European Business School Oestrich-Winkel,1994-01-01,2681,20981,20981,c:2681,2011-01-06,venture,unattributed,1200000.0,0.0,0.0,0,0,0
9576,81556,p:2681,,Business Administration,European Business School Oestrich-Winkel,1994-01-01,2681,32070,32070,c:2681,2012-08-21,venture,unattributed,525000.0,0.0,0.0,4,1,0
9577,81559,p:1022,Degree,Journalism,West Valley Community College,1992-01-01,1022,940,940,c:1022,2007-10-14,series-a,a,0.0,0.0,0.0,3,1,1
9578,81589,p:235238,BS,Economics,Duke University,2011-01-01,235238,45985,45985,c:235238,2013-06-14,series-a,seed,3000000.0,0.0,0.0,6,1,1
9579,81601,p:52428,BA,"Education, Psychology",Gustavus Adolphus College,1977-01-01,52428,17199,17199,c:52428,2010-03-17,venture,unattributed,980000.0,0.0,0.0,1,1,1
9580,81602,p:52429,MBA,MBA,Texas A&M University,1990-01-01,52429,17201,17201,c:52429,2010-02-04,angel,seed,840000.0,0.0,0.0,1,0,1
9581,81602,p:52429,MBA,MBA,Texas A&M University,1990-01-01,52429,39849,39849,c:52429,2013-06-13,series-a,seed,2000000.0,0.0,0.0,1,1,0
9582,81603,p:52429,BS,B.S.,Oklahoma Christian University,1986-01-01,52429,17201,17201,c:52429,2010-02-04,angel,seed,840000.0,0.0,0.0,1,0,1
9583,81603,p:52429,BS,B.S.,Oklahoma Christian University,1986-01-01,52429,39849,39849,c:52429,2013-06-13,series-a,seed,2000000.0,0.0,0.0,1,1,0
9584,81605,p:235272,MS,International Management,Bocconi University,2012-01-01,235272,41935,41935,c:235272,2013-06-01,angel,seed,250000.0,0.0,0.0,0,1,1
9585,81606,p:235270,MS,Business Administration,The University of Chicago,2000-01-01,235270,41806,41806,c:235270,2011-02-01,angel,angel,135000.0,0.0,0.0,0,1,1
9586,81607,p:235270,BS,Accounting,The University of Akron,1981-01-01,235270,41806,41806,c:235270,2011-02-01,angel,angel,135000.0,0.0,0.0,0,1,1
9587,81630,p:235283,Fil kand,Communications,Mid Sweden University,1995-01-01,235283,41808,41808,c:235283,2013-06-01,angel,seed,50000.0,0.0,0.0,0,1,1
9588,81631,p:235283,,Gymnasieekonom,Härnösands Gymnasium,1992-01-01,235283,41808,41808,c:235283,2013-06-01,angel,seed,50000.0,0.0,0.0,0,1,1
9589,81647,p:235298,Unknown,,Universität zu Köln,1996-01-01,235298,57408,57408,c:235298,2013-12-09,series-a,a,10000000.0,0.0,0.0,3,1,1
9590,81657,p:23549,Graduation,,Ecole Polytechnique,1979-01-01,23549,6121,6121,c:23549,2008-06-30,series-a,a,1576400.0,0.0,0.0,1,1,1
9591,81661,p:23550,PhD,Mathematics,Ecole normale supérieure,1999-01-01,23550,6122,6122,c:23550,2008-04-02,venture,unattributed,1560000.0,0.0,0.0,2,0,0
9592,81661,p:23550,PhD,Mathematics,Ecole normale supérieure,1999-01-01,23550,18776,18776,c:23550,2005-05-17,venture,unattributed,12640000.0,0.0,0.0,2,0,1
9593,81661,p:23550,PhD,Mathematics,Ecole normale supérieure,1999-01-01,23550,45092,45092,c:23550,2012-06-28,venture,partial,865000.0,0.0,0.0,0,1,0
9594,81665,p:23553,MBA,Finance and Entrepreneurship,Loyola University of Chicago,2008-01-01,23553,6124,6124,c:23553,2008-05-05,series-a,a,1560000.0,0.0,0.0,1,1,1
9595,81666,p:23553,MS,Business,EDHEC Business School,2008-01-01,23553,6124,6124,c:23553,2008-05-05,series-a,a,1560000.0,0.0,0.0,1,1,1
9596,81667,p:23553,BA,Business,York University - Schulich School of Business,2005-01-01,23553,6124,6124,c:23553,2008-05-05,series-a,a,1560000.0,0.0,0.0,1,1,1
9597,81682,p:28490,MBA,Finance,University of Pennsylvania,1993-01-01,28490,7817,7817,c:28490,,series-a,a,3000000.0,0.0,0.0,1,0,0
9598,81683,p:28490,BA,Economics,University of California,1988-01-01,28490,7817,7817,c:28490,,series-a,a,3000000.0,0.0,0.0,1,0,0
9599,81697,p:24224,MBA,,Harvard Business School,1995-01-01,24224,16492,16492,c:24224,2005-02-07,series-a,a,3600000.0,0.0,0.0,2,1,1
9600,81698,p:24224,MA,Sociology,Stanford University,1990-01-01,24224,16492,16492,c:24224,2005-02-07,series-a,a,3600000.0,0.0,0.0,2,1,1
9601,81699,p:24224,BA,Economics,Stanford University,1990-01-01,24224,16492,16492,c:24224,2005-02-07,series-a,a,3600000.0,0.0,0.0,2,1,1
9602,81824,p:234839,,,Engecon,2011-01-01,234839,41641,41641,c:234839,2012-12-17,angel,seed,122368.0,0.0,0.0,0,1,1
9603,81827,p:235433,JD,JD,University of Pennsylvania Law School,1997-01-01,235433,56587,56587,c:235433,2013-07-22,venture,unattributed,50000.0,0.0,0.0,1,1,1
9604,81828,p:235433,BS,Economics,University of Pennsylvania - The Wharton School,1991-01-01,235433,56587,56587,c:235433,2013-07-22,venture,unattributed,50000.0,0.0,0.0,1,1,1
9605,81858,p:235458,MA,,UvA Social Science Informatics,1997-01-01,235458,41819,41819,c:235458,2013-07-05,series-a,seed,2500000.0,0.0,0.0,1,1,1
9606,81859,p:235458,MS,Management Science,University of Warwick,1996-01-01,235458,41819,41819,c:235458,2013-07-05,series-a,seed,2500000.0,0.0,0.0,1,1,1
9607,81869,p:235467,MBA,Finance & Marketing & Strategy,Kellogg School Of Management,2007-01-01,235467,41823,41823,c:235467,2012-12-03,venture,partial,150000.0,0.0,0.0,0,1,1
9608,81870,p:235467,BA,History & Economics,Stanford University,2000-01-01,235467,41823,41823,c:235467,2012-12-03,venture,partial,150000.0,0.0,0.0,0,1,1
9609,81887,p:235479,BA,,University of Oxford,1991-01-01,235479,41832,41832,c:235479,2012-12-03,venture,partial,375000.0,0.0,0.0,0,1,0
9610,81887,p:235479,BA,,University of Oxford,1991-01-01,235479,46806,46806,c:235479,2012-03-27,venture,partial,2475000.0,0.0,0.0,0,0,0
9611,81887,p:235479,BA,,University of Oxford,1991-01-01,235479,49418,49418,c:235479,2011-10-11,venture,partial,340000.0,0.0,0.0,0,0,1
9612,81901,p:75283,,Economics,The University of Reading,1985-01-01,75283,22767,22767,c:75283,2009-12-01,angel,seed,250000.0,0.0,0.0,0,0,1
9613,81901,p:75283,,Economics,The University of Reading,1985-01-01,75283,22768,22768,c:75283,2010-12-31,angel,angel,550000.0,0.0,0.0,0,1,0
9614,81904,p:235497,LLB,Law,University of Liverpool,1997-01-01,235497,41837,41837,c:235497,2013-07-07,angel,seed,1000000.0,0.0,0.0,3,0,1
9615,81904,p:235497,LLB,Law,University of Liverpool,1997-01-01,235497,57113,57113,c:235497,2013-12-04,series-a,a,4000000.0,0.0,0.0,4,1,0
9616,81940,p:235517,,,University of Iowa - Henry B. Tippie College of Business,1986-01-01,235517,41843,41843,c:235517,2012-11-30,venture,unattributed,678086.0,0.0,0.0,0,1,0
9617,81940,p:235517,,,University of Iowa - Henry B. Tippie College of Business,1986-01-01,235517,51728,51728,c:235517,2011-06-23,venture,partial,600000.0,0.0,0.0,0,0,1
9618,81961,p:235523,Preliminary HSC,"Advance English, Mathematics, Business, Legal Studies, Chemistry, Biology",Al Faisal College,2013-01-01,235523,41846,41846,c:235523,2013-07-08,angel,seed,1300000.0,0.0,0.0,3,1,0
9619,81961,p:235523,Preliminary HSC,"Advance English, Mathematics, Business, Legal Studies, Chemistry, Biology",Al Faisal College,2013-01-01,235523,51445,51445,c:235523,2011-01-01,angel,seed,800000.0,0.0,0.0,0,0,1
9620,81967,p:235532,MS,Industrial Relations,Queen's University,2009-01-01,235532,41847,41847,c:235532,2013-04-01,angel,seed,0.0,0.0,0.0,1,1,1
9621,81968,p:235532,B.A. With Honours,Economics,Queen's University,2008-01-01,235532,41847,41847,c:235532,2013-04-01,angel,seed,0.0,0.0,0.0,1,1,1
9622,81991,p:163104,Bachelor of Applied Science,Computer Science,"University of Technology, Sydney",1983-01-01,163104,31027,31027,c:163104,2012-06-30,series-a,seed,1750000.0,0.0,0.0,5,1,1
9623,82007,p:235563,Specialist,Computer Science,National Aviation University,2011-01-01,235563,41873,41873,c:235563,2012-11-29,series-a,seed,1652571.0,0.0,0.0,0,1,1
9624,82031,p:235566,MBA,Accounting,California State University-East Bay,1996-01-01,235566,48446,48446,c:235566,2012-01-06,venture,unattributed,1760006.0,0.0,0.0,0,1,1
9625,82032,p:235566,BS,Management Science,Fudan University,1989-01-01,235566,48446,48446,c:235566,2012-01-06,venture,unattributed,1760006.0,0.0,0.0,0,1,1
9626,82040,p:235574,MBA,Business,Boston University - School of Management,2010-01-01,235574,52148,52148,c:235574,2013-09-01,angel,seed,25000.0,0.0,625000.0,0,1,1
9627,82041,p:235574,Degree,Degree,"University of California, San Francisco",1999-01-01,235574,52148,52148,c:235574,2013-09-01,angel,seed,25000.0,0.0,625000.0,0,1,1
9628,82042,p:235574,PhD,Biological Chemistry,Harvard University,1995-01-01,235574,52148,52148,c:235574,2013-09-01,angel,seed,25000.0,0.0,625000.0,0,1,1
9629,82043,p:235574,BS,Biochemistry,McGill University,1987-01-01,235574,52148,52148,c:235574,2013-09-01,angel,seed,25000.0,0.0,625000.0,0,1,1
9630,82044,p:235575,,"Research collaborator, Audience studies, Marketing and Web",University of Nottingham,2011-01-01,235575,45490,45490,c:235575,2012-06-08,venture,partial,1010000.0,0.0,0.0,0,0,0
9631,82044,p:235575,,"Research collaborator, Audience studies, Marketing and Web",University of Nottingham,2011-01-01,235575,49977,49977,c:235575,2013-09-23,venture,partial,180000.0,0.0,0.0,0,1,0
9632,82044,p:235575,,"Research collaborator, Audience studies, Marketing and Web",University of Nottingham,2011-01-01,235575,50194,50194,c:235575,2011-09-20,venture,partial,1750000.0,0.0,0.0,0,0,0
9633,82044,p:235575,,"Research collaborator, Audience studies, Marketing and Web",University of Nottingham,2011-01-01,235575,53828,53828,c:235575,2011-06-22,venture,partial,641502.0,0.0,0.0,0,0,1
9634,82059,p:235607,,Computer Science,UPC,1999-01-01,235607,41914,41914,c:235607,2012-11-27,other,debt_round,1865598.0,0.0,0.0,0,0,1
9635,82059,p:235607,,Computer Science,UPC,1999-01-01,235607,50563,50563,c:235607,2013-09-30,venture,unattributed,7000000.0,0.0,0.0,0,1,0
9636,82063,p:235627,MS,Computer Engineering & Software,University of Toronto,1984-01-01,235627,41927,41927,c:235627,2013-11-18,venture,partial,30000.0,0.0,0.0,0,1,1
9637,82064,p:235627,BS,Engineering Science,University of Toronto,1982-01-01,235627,41927,41927,c:235627,2013-11-18,venture,partial,30000.0,0.0,0.0,0,1,1
9638,82071,p:147344,MEGM,,Duke University,2012-01-01,147344,31919,31919,c:147344,2013-10-15,venture,partial,505308.0,0.0,0.0,0,1,0
9639,82071,p:147344,MEGM,,Duke University,2012-01-01,147344,49815,49815,c:147344,2011-10-11,venture,partial,232640.0,0.0,0.0,0,0,1
9640,82071,p:147344,MEGM,,Duke University,2012-01-01,147344,51929,51929,c:147344,2012-06-26,angel,convertible,275000.0,0.0,0.0,0,0,0
9641,82139,p:235491,MBA,,Shanghai Jiao Tong University,2001-01-01,235491,41835,41835,c:235491,2012-12-03,venture,partial,775000.0,0.0,0.0,0,1,0
9642,82139,p:235491,MBA,,Shanghai Jiao Tong University,2001-01-01,235491,55441,55441,c:235491,2011-02-07,venture,partial,150000.0,0.0,0.0,0,0,1
9643,82140,p:235491,BE,Electronic Engineering,Beijing University of Post and Telecommunications,1993-01-01,235491,41835,41835,c:235491,2012-12-03,venture,partial,775000.0,0.0,0.0,0,1,0
9644,82140,p:235491,BE,Electronic Engineering,Beijing University of Post and Telecommunications,1993-01-01,235491,55441,55441,c:235491,2011-02-07,venture,partial,150000.0,0.0,0.0,0,0,1
9645,82180,p:3840,BS,Mechanical Engineering,California Institute of Technology,1981-01-01,3840,5835,5835,c:3840,2008-01-01,angel,seed,0.0,0.0,0.0,4,0,1
9646,82180,p:3840,BS,Mechanical Engineering,California Institute of Technology,1981-01-01,3840,6327,6327,c:3840,2009-05-05,angel,angel,1340300.0,0.0,0.0,6,1,0
9647,82261,p:77050,BA,Economics,The Johns Hopkins University,1973-01-01,77050,23120,23120,c:77050,2011-05-21,series-b,b,12386190.0,0.0,0.0,3,1,1
9648,82273,p:235833,PhD,Economics,University of Wales,1980-01-01,235833,41966,41966,c:235833,2013-07-01,series-a,seed,6433000.0,0.0,0.0,3,1,1
9649,82311,p:31453,MBA,Finance,Johnson Graduate School of Management,2006-01-01,31453,8453,8453,c:31453,2008-06-20,venture,unattributed,9000000.0,0.0,0.0,3,1,1
9650,82312,p:31453,BS,Electrical Engineering,Cornell University,2000-01-01,31453,8453,8453,c:31453,2008-06-20,venture,unattributed,9000000.0,0.0,0.0,3,1,1
9651,82361,p:235902,,Internet Governance,South-SSIG School of Internet Governance,2011-01-01,235902,41977,41977,c:235902,2012-11-21,venture,partial,100000.0,0.0,0.0,0,1,1
9652,82362,p:235902,Maestría,", Relaciones y Negociaciones Internacionales",Universidad de 'San Andrés',2007-01-01,235902,41977,41977,c:235902,2012-11-21,venture,partial,100000.0,0.0,0.0,0,1,1
9653,82363,p:235902,"Licenciado, Ciencia Política",,Universidad de Buenos Aires,2004-01-01,235902,41977,41977,c:235902,2012-11-21,venture,partial,100000.0,0.0,0.0,0,1,1
9654,82379,p:235921,BBA,Accounting,Loyola College in Maryland,2004-01-01,235921,41988,41988,c:235921,2012-11-21,angel,seed,475000.0,0.0,0.0,0,1,1
9655,82390,p:235925,Ingeniero Civil Industrial,,Universidad de Chile,2009-01-01,235925,41990,41990,c:235925,2013-07-09,venture,unattributed,0.0,0.0,0.0,1,1,1
9656,82397,p:235942,BS,Economics and Accountancy,"University of Wales, Cardiff",2001-01-01,235942,42007,42007,c:235942,2013-10-31,venture,partial,4272500.0,0.0,0.0,0,1,0
9657,82397,p:235942,BS,Economics and Accountancy,"University of Wales, Cardiff",2001-01-01,235942,53626,53626,c:235942,2009-08-17,other,debt_round,1250000.0,0.0,0.0,0,0,1
9658,82397,p:235942,BS,Economics and Accountancy,"University of Wales, Cardiff",2001-01-01,235942,53627,53627,c:235942,2011-03-09,other,debt_round,550000.0,0.0,0.0,0,0,0
9659,82399,p:235955,MBA,Business Administration and Management,IESA,2009-01-01,235955,42013,42013,c:235955,2012-11-19,series-a,a,679849.0,0.0,0.0,0,0,1
9660,82399,p:235955,MBA,Business Administration and Management,IESA,2009-01-01,235955,44885,44885,c:235955,2013-08-07,series-a,a,6500000.0,0.0,0.0,3,1,0
9661,82400,p:235955,,e-Marketing,UC Berkeley Extension,2001-01-01,235955,42013,42013,c:235955,2012-11-19,series-a,a,679849.0,0.0,0.0,0,0,1
9662,82400,p:235955,,e-Marketing,UC Berkeley Extension,2001-01-01,235955,44885,44885,c:235955,2013-08-07,series-a,a,6500000.0,0.0,0.0,3,1,0
9663,82401,p:235955,,Marketing Extension,UC Berkerley Extension,2001-01-01,235955,42013,42013,c:235955,2012-11-19,series-a,a,679849.0,0.0,0.0,0,0,1
9664,82401,p:235955,,Marketing Extension,UC Berkerley Extension,2001-01-01,235955,44885,44885,c:235955,2013-08-07,series-a,a,6500000.0,0.0,0.0,3,1,0
9665,82417,p:235965,MS,Engineering,Institut national des Sciences appliquées de Lyon / INSA Lyon,2006-01-01,235965,42022,42022,c:235965,2012-11-11,other,debt_round,725000.0,0.0,0.0,0,1,1
9666,82418,p:235965,MS,Bioscience Engineering,Universiteit Gent,2006-01-01,235965,42022,42022,c:235965,2012-11-11,other,debt_round,725000.0,0.0,0.0,0,1,1
9667,82420,p:235969,MPA,Public Administration,Troy University,1998-01-01,235969,42031,42031,c:235969,2012-11-16,other,debt_round,530000.0,0.0,0.0,0,1,1
9668,82421,p:235969,ME,Civil Engineering,University of Florida,1988-01-01,235969,42031,42031,c:235969,2012-11-16,other,debt_round,530000.0,0.0,0.0,0,1,1
9669,82422,p:235969,BA,Chemistry,United States Naval Academy,1980-01-01,235969,42031,42031,c:235969,2012-11-16,other,debt_round,530000.0,0.0,0.0,0,1,1
9670,82426,p:235971,BA,Communications,University of Pennsylvania,1989-01-01,235971,48363,48363,c:235971,2013-09-11,venture,unattributed,2892750.0,0.0,0.0,0,1,1
9671,82427,p:235971,LSCA,Engineering,Instituto Tecnológico y de Estudios Superiores de Monterrey,1987-01-01,235971,48363,48363,c:235971,2013-09-11,venture,unattributed,2892750.0,0.0,0.0,0,1,1
9672,82433,p:235957,BA,Marketing,Georgia State University - J. Mack Robinson College of Business,1984-01-01,235957,42014,42014,c:235957,2012-11-16,angel,seed,100000.0,0.0,0.0,0,1,0
9673,82433,p:235957,BA,Marketing,Georgia State University - J. Mack Robinson College of Business,1984-01-01,235957,45497,45497,c:235957,2012-06-08,venture,partial,150000.0,0.0,0.0,0,0,1
9674,82437,p:235977,MBA,,Universidad Adolfo Ibáñez,2008-01-01,235977,46560,46560,c:235977,2013-07-10,angel,seed,220000.0,0.0,0.0,1,1,1
9675,82438,p:235977,BA,General Management,Boston College,1996-01-01,235977,46560,46560,c:235977,2013-07-10,angel,seed,220000.0,0.0,0.0,1,1,1
9676,82449,p:235968,BS,Pre-Medicine,Pennsylvania State University,1989-01-01,235968,42027,42027,c:235968,2013-07-09,series-b,b,5000000.0,0.0,0.0,2,1,0
9677,82449,p:235968,BS,Pre-Medicine,Pennsylvania State University,1989-01-01,235968,42029,42029,c:235968,2011-01-01,series-a,a,2300000.0,0.0,0.0,2,0,1
9678,82498,p:235979,,,Università degli Studi di Padova,1974-01-01,235979,42034,42034,c:235979,2013-07-09,angel,seed,500000.0,0.0,1750000.0,1,1,0
9679,82498,p:235979,,,Università degli Studi di Padova,1974-01-01,235979,45996,45996,c:235979,2013-01-30,angel,seed,50000.0,0.0,500000.0,1,0,1
9680,82498,p:235979,,,Università degli Studi di Padova,1974-01-01,235979,45998,45998,c:235979,2013-05-14,other,grant,50000.0,0.0,1250000.0,1,0,0
9681,82502,p:160354,BS,Information Technology,Anna University,2002-01-01,160354,52272,52272,c:160354,2013-10-21,venture,unattributed,0.0,0.0,0.0,1,1,1
9682,82526,p:236065,MBA,,Yale School of Management,2004-01-01,236065,43807,43807,c:236065,2012-01-01,angel,seed,1000.0,0.0,0.0,0,1,1
9683,82527,p:236065,BS,Mechanical Engineering,Rensselaer Polytechnic Institute,1995-01-01,236065,43807,43807,c:236065,2012-01-01,angel,seed,1000.0,0.0,0.0,0,1,1
9684,82530,p:151861,PhD,Chemical Engineering & Bioengineering,Carnegie Mellon University,1992-01-01,151861,42455,42455,c:151861,2013-06-01,angel,seed,20000.0,0.0,0.0,1,1,1
9685,82530,p:151861,PhD,Chemical Engineering & Bioengineering,Carnegie Mellon University,1992-01-01,151861,43781,43781,c:151861,2013-06-01,angel,seed,0.0,0.0,0.0,1,1,1
9686,82531,p:151861,BS,Chemical Engineering,West Virginia University,1986-01-01,151861,42455,42455,c:151861,2013-06-01,angel,seed,20000.0,0.0,0.0,1,1,1
9687,82531,p:151861,BS,Chemical Engineering,West Virginia University,1986-01-01,151861,43781,43781,c:151861,2013-06-01,angel,seed,0.0,0.0,0.0,1,1,1
9688,82583,p:16414,BS,Biology,Brown University,1977-01-01,16414,15908,15908,c:16414,2007-01-01,series-a,a,4000000.0,0.0,0.0,0,0,1
9689,82583,p:16414,BS,Biology,Brown University,1977-01-01,16414,15909,15909,c:16414,2010-03-03,series-b,b,6760000.0,0.0,0.0,1,1,0
9690,82593,p:30267,MA,International Business,Columbia University in the City of New York,1997-01-01,30267,8187,8187,c:30267,2008-11-30,series-a,a,6300000.0,0.0,0.0,3,1,1
9691,82594,p:30267,BA,International Studies,Dickinson College,1994-01-01,30267,8187,8187,c:30267,2008-11-30,series-a,a,6300000.0,0.0,0.0,3,1,1
9692,82609,p:232953,MBA,Marketing and Operations,Boston College - Wallace E. Carroll Graduate School of Managemen,2001-01-01,232953,41171,41171,c:232953,2013-06-28,private-equity,private_equity,5757955.0,0.0,0.0,1,1,1
9693,82610,p:232953,BA,Psychology,Harvard University,1992-01-01,232953,41171,41171,c:232953,2013-06-28,private-equity,private_equity,5757955.0,0.0,0.0,1,1,1
9694,82628,p:231828,BS,Engineering,The Ohio State University,1992-01-01,231828,40929,40929,c:231828,2013-01-18,other,debt_round,10000.0,0.0,0.0,0,1,1
9695,82629,p:231829,BA,Finance and Economics,Eastern Illinois University,1992-01-01,231829,46817,46817,c:231829,2012-03-29,venture,unattributed,50000.0,0.0,0.0,0,0,0
9696,82629,p:231829,BA,Finance and Economics,Eastern Illinois University,1992-01-01,231829,50925,50925,c:231829,2013-10-04,venture,unattributed,5000000.0,0.0,0.0,1,1,0
9697,82629,p:231829,BA,Finance and Economics,Eastern Illinois University,1992-01-01,231829,53888,53888,c:231829,2011-06-24,venture,unattributed,75000.0,0.0,0.0,0,0,1
9698,82644,p:28752,BS,Computer Science,University of Utah,1992-01-01,28752,13951,13951,c:28752,2006-03-06,series-b,b,15000000.0,0.0,0.0,3,1,0
9699,82644,p:28752,BS,Computer Science,University of Utah,1992-01-01,28752,18939,18939,c:28752,2005-09-26,series-a,a,8400000.0,0.0,0.0,2,0,1
9700,82653,p:28754,MBA,Business Management,Utah State University,1991-01-01,28754,17245,17245,c:28754,2010-01-06,series-a,a,465000.0,0.0,0.0,1,1,1
9701,82654,p:28754,BS,Business Management,Brigham Young University,1990-01-01,28754,17245,17245,c:28754,2010-01-06,series-a,a,465000.0,0.0,0.0,1,1,1
9702,82669,p:236239,,,Harvard Law School,1995-01-01,236239,43745,43745,c:236239,2012-09-06,other,debt_round,260000.0,0.0,0.0,0,0,0
9703,82669,p:236239,,,Harvard Law School,1995-01-01,236239,47683,47683,c:236239,2012-01-27,other,debt_round,300000.0,0.0,0.0,0,0,1
9704,82669,p:236239,,,Harvard Law School,1995-01-01,236239,50153,50153,c:236239,2013-09-25,other,debt_round,500000.0,0.0,0.0,0,1,0
9705,82670,p:236239,JD,Law,Northeastern University School of Law,1987-01-01,236239,43745,43745,c:236239,2012-09-06,other,debt_round,260000.0,0.0,0.0,0,0,0
9706,82670,p:236239,JD,Law,Northeastern University School of Law,1987-01-01,236239,47683,47683,c:236239,2012-01-27,other,debt_round,300000.0,0.0,0.0,0,0,1
9707,82670,p:236239,JD,Law,Northeastern University School of Law,1987-01-01,236239,50153,50153,c:236239,2013-09-25,other,debt_round,500000.0,0.0,0.0,0,1,0
9708,82671,p:236239,BS,Communication,Ithaca College,1984-01-01,236239,43745,43745,c:236239,2012-09-06,other,debt_round,260000.0,0.0,0.0,0,0,0
9709,82671,p:236239,BS,Communication,Ithaca College,1984-01-01,236239,47683,47683,c:236239,2012-01-27,other,debt_round,300000.0,0.0,0.0,0,0,1
9710,82671,p:236239,BS,Communication,Ithaca College,1984-01-01,236239,50153,50153,c:236239,2013-09-25,other,debt_round,500000.0,0.0,0.0,0,1,0
9711,82689,p:60154,PhD,Biomedical Engineering,Bosphorus University,2010-01-01,60154,57915,57915,c:60154,2010-02-03,venture,partial,7306439.0,0.0,0.0,0,0,1
9712,82690,p:60154,MS,Biomedical Engineering,Bosphorus University,2006-01-01,60154,57915,57915,c:60154,2010-02-03,venture,partial,7306439.0,0.0,0.0,0,0,1
9713,82691,p:60154,BS,Molecular Biology & Genetics,Bosphorus University,2003-01-01,60154,57915,57915,c:60154,2010-02-03,venture,partial,7306439.0,0.0,0.0,0,0,1
9714,82698,p:236263,MBA,Entrepreneurship & Innovation Program,Massachusetts Institute of Technology - Sloan School of Manageme,2009-01-01,236263,42109,42109,c:236263,2012-11-08,venture,partial,10190500.0,0.0,0.0,0,1,1
9715,82700,p:236263,LLB,Law,The Hebrew University,2005-01-01,236263,42109,42109,c:236263,2012-11-08,venture,partial,10190500.0,0.0,0.0,0,1,1
9716,82709,p:7897,MA,Humanities,Københavns Universitet,2005-01-01,7897,2856,2856,c:7897,,angel,seed,0.0,0.0,0.0,0,0,0
9717,82734,p:45463,MS,Electrical Engineering,University of Wisconsin-Madison,1974-01-01,45463,13972,13972,c:45463,2010-02-01,angel,angel,350000.0,0.0,0.0,1,0,1
9718,82734,p:45463,MS,Electrical Engineering,University of Wisconsin-Madison,1974-01-01,45463,18128,18128,c:45463,2010-02-01,angel,seed,0.0,0.0,0.0,1,0,1
9719,82734,p:45463,MS,Electrical Engineering,University of Wisconsin-Madison,1974-01-01,45463,23486,23486,c:45463,2011-06-09,series-a,a,2000000.0,0.0,0.0,2,1,0
9720,82735,p:45463,,Electrical Engineering,University of Wisconsin-Platteville,1970-01-01,45463,13972,13972,c:45463,2010-02-01,angel,angel,350000.0,0.0,0.0,1,0,1
9721,82735,p:45463,,Electrical Engineering,University of Wisconsin-Platteville,1970-01-01,45463,18128,18128,c:45463,2010-02-01,angel,seed,0.0,0.0,0.0,1,0,1
9722,82735,p:45463,,Electrical Engineering,University of Wisconsin-Platteville,1970-01-01,45463,23486,23486,c:45463,2011-06-09,series-a,a,2000000.0,0.0,0.0,2,1,0
9723,82754,p:236311,MBA,Finance,MIT Sloan School of Management,1996-01-01,236311,42149,42149,c:236311,2013-11-14,series-b,b,6800000.0,0.0,0.0,0,1,0
9724,82754,p:236311,MBA,Finance,MIT Sloan School of Management,1996-01-01,236311,55216,55216,c:236311,2012-12-01,series-a,a,4080030.0,0.0,0.0,0,0,1
9725,82755,p:236311,,Electrical Engineering,Ecole polytechnique fédérale de Lausanne,1991-01-01,236311,42149,42149,c:236311,2013-11-14,series-b,b,6800000.0,0.0,0.0,0,1,0
9726,82755,p:236311,,Electrical Engineering,Ecole polytechnique fédérale de Lausanne,1991-01-01,236311,55216,55216,c:236311,2012-12-01,series-a,a,4080030.0,0.0,0.0,0,0,1
9727,82757,p:236262,BS,BioChemistry,University of Rochester,1992-01-01,236262,42108,42108,c:236262,2012-11-16,venture,unattributed,425000.0,0.0,0.0,0,1,0
9728,82757,p:236262,BS,BioChemistry,University of Rochester,1992-01-01,236262,50465,50465,c:236262,2011-09-27,venture,partial,130000.0,0.0,0.0,0,0,1
9729,82758,p:236262,PhD,Biology,University of Virginia,1998-01-01,236262,42108,42108,c:236262,2012-11-16,venture,unattributed,425000.0,0.0,0.0,0,1,0
9730,82758,p:236262,PhD,Biology,University of Virginia,1998-01-01,236262,50465,50465,c:236262,2011-09-27,venture,partial,130000.0,0.0,0.0,0,0,1
9731,82764,p:236297,MD; PhD,Medicine and Neuroscience,Karolinska institutet,1995-01-01,236297,42144,42144,c:236297,2012-11-13,venture,partial,7500000.0,0.0,0.0,0,1,1
9732,82781,p:236300,MBA,Business,Stockholm School of Economics,2008-01-01,236300,42148,42148,c:236300,2012-11-08,angel,seed,1000000.0,0.0,0.0,10,0,1
9733,82781,p:236300,MBA,Business,Stockholm School of Economics,2008-01-01,236300,53983,53983,c:236300,2013-11-06,series-a,a,7200000.0,0.0,0.0,16,0,0
9734,82781,p:236300,MBA,Business,Stockholm School of Economics,2008-01-01,236300,57567,57567,c:236300,2013-12-10,series-a,a,5000000.0,0.0,0.0,1,1,0
9735,82782,p:236300,MS,Pharmaceutical science,Uppsala University,2000-01-01,236300,42148,42148,c:236300,2012-11-08,angel,seed,1000000.0,0.0,0.0,10,0,1
